funcName,label,fileName,paramList,cyclomaticNum,loopNum,nestingDegree,SLOC,ALOC,localVars,localPtrVars,pointerArgs,callees,callers,height,conditions,cmps,jmps,ptrAssn,app
FT_Stream_ReadChar,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_ReadFields,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_ReadLong,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_ReadLongLE,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_ReadOffset,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_ReadShort,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_ReadShortLE,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_ReleaseFrame,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_Seek,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_Skip,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stream_TryRead,1,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_stroke_border_close,0,ftstroke.c,2,17,2,13,37,56,0,0,0,1,4,2,4,5,6,4,freetype
ft_stroke_border_cubicto.isra.0,0,ftstroke.c,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_stroke_border_get_counts,1,ftstroke.c,3,14,4,9,36,33,0,0,0,0,3,2,6,1,9,2,freetype
ft_stroke_border_grow,0,ftstroke.c,2,16,1,11,17,56,1,0,0,2,4,4,3,2,6,0,freetype
ft_stroke_border_lineto,0,ftstroke.c,3,16,0,12,20,34,0,0,0,2,10,2,2,1,2,0,freetype
ft_stroker_arcto,0,ftstroke.c,2,85,0,9,14,206,0,0,0,3,2,4,1,6,20,0,freetype
FT_Stroker_BeginSubPath,0,ftstroke.c,3,0,0,5,9,1,0,0,0,0,1,2,0,0,0,0,freetype
ft_stroker_cap.constprop.0,0,ftstroke.c,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Stroker_ConicTo,0,ftstroke.c,3,0,0,14,60,1,0,0,0,11,3,2,7,0,0,0,freetype
FT_Stroker_CubicTo,0,ftstroke.c,4,0,0,14,70,1,0,0,0,15,2,2,8,0,0,0,freetype
FT_Stroker_Done,0,ftstroke.c,1,7,0,11,9,34,0,0,0,3,0,0,1,0,4,0,freetype
FT_Stroker_EndSubPath,0,ftstroke.c,1,0,0,14,42,1,0,0,0,10,1,2,10,0,0,0,freetype
FT_Stroker_Export,0,ftstroke.c,2,0,0,6,5,1,0,0,0,2,4,4,0,0,0,0,freetype
FT_Stroker_ExportBorder,0,ftstroke.c,3,0,0,10,9,1,0,0,0,1,3,6,2,0,0,0,freetype
FT_Stroker_GetBorderCounts,0,ftstroke.c,4,0,0,9,18,1,2,0,0,1,1,6,3,0,0,2,freetype
FT_Stroker_GetCounts,0,ftstroke.c,3,0,0,9,19,1,4,0,0,2,1,4,2,0,0,2,freetype
ft_stroker_inside,0,ftstroke.c,2,18,0,11,29,69,0,0,0,8,2,4,2,2,4,0,freetype
FT_Stroker_LineTo,0,ftstroke.c,2,0,0,10,38,1,0,0,0,5,2,2,5,0,0,0,freetype
FT_Stroker_New,0,ftstroke.c,2,16,0,11,16,51,1,0,0,3,0,0,2,0,12,1,freetype
FT_Stroker_ParseOutline,0,ftstroke.c,3,0,0,18,128,1,0,0,0,14,2,4,20,0,0,0,freetype
ft_stroker_process_corner,0,ftstroke.c,1,8,0,8,17,25,0,0,0,3,3,2,3,0,3,0,freetype
FT_Stroker_Rewind,0,ftstroke.c,1,0,0,11,6,1,0,0,0,2,2,2,1,0,0,0,freetype
FT_Stroker_Set,0,ftstroke.c,5,0,0,6,11,6,0,0,0,1,0,0,0,0,2,0,freetype
ft_stub_set_char_sizes,0,ftbase.c,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
ft_synthesize_vertical_metrics,0,ftbase.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Tan,0,ftbase.c,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,freetype
FT_Trace_Get_Count,0,ftdebug.c,0,1,0,3,2,3,0,0,0,0,1,0,0,0,0,0,freetype
